Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock,Ticker,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility,Price_Lag_1,Price_Lag_5,Price_Lag_10,Momentum_5,Momentum_10,Volatility_Ratio,Volume_Change,Volume_MA_Ratio,High_20,Low_20,Price_Position,SMA_Distance,Domestic_Index,IT_Index
2022-05-19 00:00:00+05:30,669.491543428607,677.3104227679192,652.7297969836304,658.9849243164062,7322668,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,687.1035522460937,704.7693298339843,708.9592651367187,689.288641688559,701.0162692265075,-11.72762753794848,-6.913777464367232,23.379438640219405,704.7693298339843,749.0229098907499,660.5157497772187,-0.0314587268260716,0.0146197959770258,680.3890991210938,689.4297485351562,702.6729736328125,-0.04415942927243372,-0.062174085180107974,1.0625245411651976,-0.6144483489264272,1.1013796936489977,744.3083511835019,652.7297969836304,0.06830340779484159,-0.0704897210288594,-0.02665071517082726,-0.05427241142812925
2022-05-20 00:00:00+05:30,672.9122587496586,675.8443383084807,667.5367795584849,672.3258666992188,5577407,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,684.9191467285157,702.4309997558594,709.2036047363281,686.6789839978914,698.8910542244861,-12.212070226594731,-7.973436016812732,32.08271657922627,702.4309997558594,748.4066733164541,656.4553261952647,0.0202446852583944,0.0156296805241421,658.9849243164062,674.2805786132812,694.169921875,-0.0028989592405027314,-0.03146787909908136,1.1296897780128297,-0.23833676468740628,0.8422655237900675,744.3083511835019,652.7297969836304,0.2139809902744219,-0.051998802305608646,0.026683893977586505,0.014569151714927401
2022-05-23 00:00:00+05:30,666.3639699484315,678.1900605669632,664.2137662311245,670.322265625,3788601,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,682.4122253417969,699.8458801269531,709.2593139648437,684.1625657866773,696.7748476615611,-12.61228187488382,-8.90120518842695,30.498929852101483,699.8458801269531,746.9823553164712,652.7094049374351,-0.002980104103469,0.0155351519485372,672.3258666992188,677.505859375,695.3914794921875,-0.010602998705615438,-0.03605050479694459,1.1170149967890357,-0.32072359072952716,0.5782156583280226,744.3083511835019,652.7297969836304,0.19210249381065528,-0.05489818402550262,-0.0006383931742728404,0.00891811821619775
2022-05-24 00:00:00+05:30,673.6453353734182,673.6453353734182,660.5486883796959,662.8455200195312,4053608,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,678.3610778808594,696.8576049804688,708.9993371582032,680.8830202840395,694.2615641325218,-13.378543848482307,-9.796672920438022,33.129762040397395,696.8576049804688,745.4719927066858,648.2432172542517,-0.0111539568188109,0.0155869038028538,670.322265625,691.0422973632812,703.3569946289062,-0.04080325828293972,-0.05759731533024564,1.117207647623341,0.06994851133703439,0.616391097311374,744.3083511835019,652.7297969836304,0.11045951887188693,-0.06509712311391533,0.00279783336516612,-0.0144100021082707
2022-05-25 00:00:00+05:30,665.826416510923,674.2806033121666,664.1648927886001,672.6190795898438,4188088,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,674.9745239257812,693.5296936035156,708.8126623535156,679.6116447926248,692.6584171293605,-13.046772336735671,-10.446692803697552,38.82220744167675,693.5296936035156,738.95401548415,648.1053717228813,0.0147448527222822,0.0149313947388185,662.8455200195312,680.3890991210938,706.484619140625,-0.011419964754413436,-0.04793528214665966,1.068570901723512,0.03317538351019644,0.6407361493651257,744.3083511835019,652.7297969836304,0.2171827539753978,-0.05106226889838005,0.00818815304995718,-0.02565701557353935
2022-05-26 00:00:00+05:30,674.3782914239647,679.7537705585036,660.5975415040167,677.9456787109375,5780597,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,673.8261169433594,690.6538146972656,708.7892065429687,679.3553423185191,691.5685846539218,-12.213242335402697,-10.800002710038582,43.819772783917806,690.6538146972656,731.9996654841528,649.3079639103784,0.007919191237248,0.0151903156225401,672.6190795898438,658.9849243164062,689.4297485351562,0.028772667924383953,-0.016657345942235825,1.0848572680200186,0.38024726319026736,0.8762690311036634,743.7709002049592,652.7297969836304,0.2769724974224566,-0.04351579785260372,0.01816947272648008,0.01414586089826
2022-05-27 00:00:00+05:30,681.2686563677111,684.1518797917813,660.6952439132059,668.9050903320312,7131633,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,673.2885681152344,687.5775756835938,708.4764501953125,677.7476112436748,689.8898072967447,-12.142196053069938,-11.068441378644854,40.47788633577907,687.5775756835938,725.4739287942131,649.6812225729744,-0.0133352695692319,0.0153240922138757,677.9456787109375,672.3258666992188,674.2805786132812,-0.005087973758888362,-0.007972183170847328,1.0946828254395748,0.23371911240309617,1.0726974316839926,743.7709002049592,652.7297969836304,0.177670225602136,-0.055854164033782974,0.008100908562934422,0.0184548284228428
2022-05-30 00:00:00+05:30,671.8860383153474,687.81699188046,667.536775068354,683.223388671875,4675033,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,673.8603210449219,685.6252960205078,708.3972839355469,678.590038540321,689.3959985097173,-10.805959969396326,-11.01594509679515,43.07795679181515,685.6252960205078,719.8409337501685,651.4096582908471,0.02140557538998,0.0162557794308883,668.9050903320312,670.322265625,677.505859375,0.01924615026004866,0.008439084648137845,1.159032583007115,-0.3444652858608961,0.7169071882250535,726.1295464884919,652.7297969836304,0.4154454462576184,-0.03553640850204373,0.00598884214007588,0.039863832858759246
2022-05-31 00:00:00+05:30,681.7085284556581,690.6024796609224,676.9194410969378,684.347412109375,44593174,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,673.1908325195312,683.6143798828125,708.1666284179687,679.4757883201754,689.022029146729,-9.546240826553571,-10.722004242746834,42.28278798050654,683.6143798828125,712.5071813745363,654.7215783910887,0.0016451770477077,0.0162304185381811,683.223388671875,662.8455200195312,691.0422973632812,0.03243876806953479,-0.009688097645326544,1.1559259535509498,8.538579513770276,5.213231263293766,722.6110020159242,652.7297969836304,0.45244805253620507,-0.03363504485068068,-0.00896748359401974,-0.00399758214407305
2022-06-01 00:00:00+05:30,685.6667817516261,690.2115288552319,675.5999873606753,678.9230346679688,3749781,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,673.0442260742187,682.2582916259765,707.6144189453125,679.3907492967589,688.2739554816355,-8.883206184876599,-10.354244631172786,46.01405415117984,682.2582916259765,709.198290729393,655.3182925225601,-0.0079263504843053,0.0153813404149787,684.347412109375,672.6190795898438,680.3890991210938,0.009372251352086365,-0.0021547441824373995,1.0958579364878505,-0.9159113231096759,0.446292475622245,718.3595664473054,652.7297969836304,0.3991060443818239,-0.04054663600567639,0.0012729898633647202,-0.00968979745601105
2022-06-02 00:00:00+05:30,673.3032888803643,681.1710244941969,667.5856974193927,680.1936645507812,3466993,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,675.1651000976562,681.134326171875,707.3749658203125,679.5142747204548,687.6754154126834,-8.161140692228628,-9.915623843383957,52.50727752311623,681.134326171875,706.3057985258441,655.962853817906,0.0018715374467062,0.0153864716002151,678.9230346679688,677.9456787109375,658.9849243164062,0.0033158790009815025,0.032183953610738135,1.0964548161457952,-0.07541453754232585,0.41602655106729025,718.3595664473054,652.7297969836304,0.418466616469705,-0.03842559121103505,-0.0019312164569608998,0.020062769801436897
